id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
86246,205,47,4705,102500020,1230,2012-09-01,10,OZ,2,5.98
86246,205,0,0,10000,20405,2012-09-01,0,,1,1.29
86246,205,51,5125,105010050,8089,2012-09-01,10.7,OZ,1,3.79
86246,205,9,907,107021070,69929,2012-09-01,22,OZ,2,3
86246,205,54,5403,107790070,9200,2012-09-01,18,OZ,1,5.89
86246,205,6,610,1087627484,68727,2012-09-01,2,OZ,1,1
86246,205,55,5552,102073525,18893,2012-09-01,48,OZ,1,5.59
86246,205,11,1102,101360010,18845,2012-09-01,80,CT,1,3.89
86246,205,7,707,104300040,11339,2012-09-01,5.3,OZ,1,5.19
86246,205,9,907,107763373,17614,2012-09-01,20,OZ,1,2.79
86246,205,7,707,1087329080,9614,2012-09-01,12,OZ,2,14.98
86246,205,9,907,107021070,69929,2012-09-01,11,OZ,2,2.18
86246,205,8,814,102840020,18584,2012-09-01,15.5,OZ,1,3.29
86246,205,8,810,105250050,15919,2012-09-01,1.6,OZ,2,4.78
86246,205,6,610,1061126969,15041,2012-09-01,8.4,OZ,1,1.99
86246,205,33,3315,102900020,14112,2012-09-02,6,OZ,1,2.69
86246,205,55,5552,107144171,7675,2012-09-02,48,OZ,2,10.78
86246,205,30,3008,104133545,43106,2012-09-02,16,OZ,1,3.49
86246,205,9,907,107021070,69929,2012-09-02,24,OZ,2,2.18
86246,205,63,6316,107342070,4529,2012-09-02,8,OZ,1,1.49
86246,205,41,4108,103940030,71386,2012-09-02,15,OZ,1,1.29
86246,205,58,5824,107590070,2073,2012-09-02,19,OZ,1,4.99
86246,205,7,708,1076211171,17286,2012-09-02,12,OZ,1,10.19
86246,205,64,6401,108066080,4098,2012-09-02,72,OZ,1,8.49
86246,205,56,5616,102100020,4218,2012-09-02,7,OZ,1,4.39
86246,205,21,2105,105200050,7054,2012-09-02,32,OZ,1,1.99
86246,205,9,902,101410010,45039,2012-09-02,6.6,OZ,1,2.39
86246,205,64,6401,108066080,4098,2012-09-02,144,OZ,1,13.49
86246,205,45,4509,1088505080,54337,2012-09-02,32,OZ,1,16.99
86246,205,57,5704,107047070,20230,2012-09-02,6,OZ,2,1.5
86246,205,4,416,103400030,15113,2012-09-02,1.5,OZ,1,0.99
86246,205,92,9212,1060933262,32336,2012-09-02,0.35,OZ,1,1
86246,205,9,902,102410020,44209,2012-09-02,13.7,OZ,1,4.79
86246,205,26,2617,104116343,8435,2012-09-02,1,CT,1,4.09
86246,205,4,416,103400030,15113,2012-09-02,1.53,OZ,1,0.99
86246,205,64,6409,108678585,3139,2012-09-02,0.75,LT,1,7.49
86246,205,9,904,107471474,12113,2012-09-02,5,OZ,1,1.79
86246,205,56,5617,104113040,28204,2012-09-02,10.66,OZ,1,1.09
86246,205,8,805,105160050,10267,2012-09-02,5,OZ,1,2.19
86246,205,72,7214,101254616,18738,2012-09-02,12,CT,1,1.29
86246,205,15,1506,101819515,16180,2012-09-02,2.5,OZ,1,1.79
86246,205,26,2609,104200040,5016,2012-09-02,20,CT,1,2.99
86246,205,15,1506,107102272,11145,2012-09-02,6,OZ,1,3.29
86246,205,64,6401,108992484,20251,2012-09-02,288,OZ,1,17.29
86246,205,63,6315,101116616,15266,2012-09-02,128,OZ,1,3.35
86246,205,64,6401,108992484,20251,2012-09-02,72,OZ,1,5.89
86246,205,18,1835,104460040,9709,2012-09-02,12.5,LB,1,9.99
86246,205,97,9753,10000,0,2012-09-02,1,CT,1,0.79
86246,205,21,2119,1061300868,867,2012-09-02,128,OZ,1,3.69
86246,205,73,7302,104116343,5845,2012-09-02,50,CT,1,3.29
86246,205,73,7312,1067811262,3668,2012-09-02,0.5,OZ,1,3.95
86246,205,81,8115,107025777,16060,2012-09-02,1,CT,1,0.69
86246,205,63,6324,107154070,61875,2012-09-02,12,OZ,1,3.39
86246,205,63,6320,102685525,7667,2012-09-02,12,CT,1,1.79
86246,205,81,8101,102820020,11186,2012-09-02,1,CT,1,4.77
86246,205,64,6401,101820010,2595,2012-09-02,144,OZ,1,7.89
86246,205,51,5119,104670444,18213,2012-09-03,8,OZ,1,4.39
86246,205,58,5828,107790070,9200,2012-09-03,9.6,OZ,1,3.99
86246,205,2,202,101600010,1756,2012-09-03,17.5,OZ,1,2.79
86246,205,64,6407,101323212,41275,2012-09-03,0.75,LT,1,10.49
86246,205,51,5121,104369545,8522,2012-09-03,9,OZ,1,2.89
86246,205,26,2609,101370010,8154,2012-09-03,50,CT,1,3.29
86246,205,9,906,103520434,678,2012-09-03,10,OZ,1,2.19
86246,205,64,6401,107199070,4043,2012-09-03,72,OZ,1,5.99
86246,205,9,907,1065752262,25738,2012-09-03,16,OZ,1,3.89
86246,205,59,5907,102700020,2012,2012-09-03,15,OZ,1,1.89
86246,205,9,907,101410010,13791,2012-09-03,20,OZ,1,2.5
86246,205,33,3312,101116616,15266,2012-09-03,7,OZ,1,2.49
86246,205,33,3302,104130343,38922,2012-09-03,9.9,OZ,1,2.15
86246,205,36,3630,104900040,12086,2012-09-03,67.6,OZ,1,1.89
86246,205,33,3303,104178040,19154,2012-09-03,3.5,OZ,4,4
86246,205,37,3703,105100050,2820,2012-09-03,10.5,OZ,2,3.54
86246,205,92,9202,104116343,5845,2012-09-06,1,CT,2,4.28
86246,205,51,5126,101380010,27474,2012-09-06,20,OZ,1,4.09
86246,205,14,1417,102400020,4704,2012-09-06,20,OZ,1,4.39
86246,205,16,1604,102200020,6021,2012-09-07,15,CT,1,1.29
86246,205,26,2608,104116343,8435,2012-09-08,24,CT,0,0
86246,205,63,6340,101037414,27604,2012-09-08,40,OZ,1,10.99
86246,205,21,2105,105200050,7054,2012-09-08,32,OZ,2,3.98
86246,205,72,7208,103500030,3830,2012-09-08,1,CT,2,5.98
86246,205,24,2401,103760030,4979,2012-09-08,20,OZ,3,9.57
86246,205,72,7205,103700030,4294,2012-09-08,4.6,OZ,1,3.59
86246,205,33,3350,102620020,16611,2012-09-09,0.97,OZ,2,2.38
86246,205,60,6010,101800010,14029,2012-09-09,30,OZ,4,9.96
86246,205,41,4107,101116616,15266,2012-09-09,15.25,OZ,2,2.98
86246,205,97,9753,1021015020,0,2012-09-09,1,CT,1,7.57
86246,205,41,4107,101116616,15266,2012-09-09,14.5,OZ,2,2.98
86246,205,26,2619,104116343,8435,2012-09-09,20,CT,1,4.09
86246,205,33,3303,104178040,19154,2012-09-09,10,OZ,1,4.29
86246,205,97,9753,1020800020,0,2012-09-09,1,CT,1,6.99
86246,205,31,3101,107967979,17087,2012-09-09,2.5,OZ,1,1
86246,205,58,5823,107740070,2500,2012-09-09,16,OZ,2,9.98
86246,205,97,9753,1022021020,0,2012-09-09,1,CT,4,33.07
86246,205,56,5616,107592575,4368,2012-09-09,8,OZ,1,3.69
86246,205,56,5616,104130343,38922,2012-09-09,8,OZ,3,7.77
86246,205,58,5837,105190050,26456,2012-09-09,7,OZ,1,3.39
86246,205,99,9908,103338333,33170,2012-09-09,32,OZ,1,1.99
86246,205,58,5823,104470040,13310,2012-09-09,16,OZ,1,3.99
86246,205,9,907,107225070,12465,2012-09-09,20,OZ,1,2.99
86246,205,53,5305,101116616,15266,2012-09-09,10,OZ,4,5.96
86246,205,10,1012,102700020,23332,2012-09-09,13,OZ,8,11.92
86246,205,53,5307,101116616,15266,2012-09-09,16,OZ,8,21.12
86246,205,10,1013,102400020,4704,2012-09-09,18,OZ,1,3.09
86246,205,81,8101,102820020,11186,2012-09-10,1,CT,1,4.77
86246,205,45,4509,1079450474,85299,2012-09-10,32,OZ,3,53.97
86246,205,29,2902,103760030,8501,2012-09-10,15,OZ,1,1.39
86246,205,8,838,102100020,9886,2012-09-10,5,OZ,1,1.79
86246,205,33,3303,103304939,11221,2012-09-10,9.5,OZ,1,4.29
86246,205,55,5552,108793282,13877,2012-09-10,56,OZ,1,6.29
86246,205,33,3310,104178040,19154,2012-09-10,2.5,OZ,2,1.98
86246,205,0,0,10000,0,2012-09-11,0,,2,-1.08
86246,205,36,3612,104113040,17690,2012-09-11,128,OZ,2,2.18
86246,205,25,2509,101116616,15266,2012-09-11,32,OZ,1,2.59
86246,205,75,7501,1080882989,10794,2012-09-11,8,OZ,1,1
86246,205,63,6313,102670020,4664,2012-09-11,16,OZ,1,2.09
86246,205,81,8101,102820020,11186,2012-09-11,1,CT,2,9.54
86246,205,5,501,102430020,17616,2012-09-12,16,OZ,1,2.79
86246,205,19,1908,101153515,19868,2012-09-12,18,OZ,1,4.79
86246,205,0,0,10000,20405,2012-09-12,0,,1,1.29
86246,205,81,8101,102720020,13461,2012-09-12,1,CT,1,4.29
86246,205,5,516,101600010,12426,2012-09-12,7.1,OZ,1,3.99
86246,205,57,5704,107047070,20230,2012-09-12,6,OZ,1,0.75
86246,205,5,516,101600010,12426,2012-09-12,7.4,OZ,1,3.69
86246,205,63,6315,1074236575,8499,2012-09-12,64,OZ,1,4.59
86246,205,5,502,101116616,15266,2012-09-12,5.4,OZ,1,2.49
86246,205,18,1890,105209252,43069,2012-09-12,1,CT,1,1.49
86246,205,36,3618,104900040,23359,2012-09-12,20,OZ,1,1.69
86246,205,58,5823,104470040,13310,2012-09-12,8,OZ,1,4.39
86246,205,36,3631,104113040,17690,2012-09-12,72,OZ,1,0.35
86246,205,27,2702,101780010,5056,2012-09-12,4.4,LB,1,5.49
86246,205,57,5710,1089470080,21065,2012-09-12,5.3,OZ,3,4.17
86246,205,97,9753,1022033929,0,2012-09-13,1,CT,1,19.61
86246,205,97,9753,1020011121,0,2012-09-13,1,CT,3,5
86246,205,41,4109,102880020,13972,2012-09-13,16,OZ,2,1.38
86246,205,63,6320,102685525,7667,2012-09-13,30,CT,1,2.79
86246,205,16,1605,102200020,6688,2012-09-13,15,CT,1,1.29
86246,205,32,3202,101116616,15266,2012-09-13,64,OZ,1,6.59
86246,205,44,4404,105100050,13791,2012-09-13,11.25,OZ,1,3.09
86246,205,33,3310,102840020,6911,2012-09-13,0.88,OZ,1,0.5
86246,205,4,416,103400030,15449,2012-09-13,1.7,OZ,1,0.99
86246,205,36,3604,107800070,16023,2012-09-13,67.6,OZ,1,1.39
86246,205,55,5552,104113040,84481,2012-09-13,48,OZ,1,4.29
86246,205,36,3604,107800070,16023,2012-09-13,20,OZ,1,1.59
86246,205,12,1207,107196777,54258,2012-09-13,8,OZ,1,6.19
86246,205,34,3410,104815545,13864,2012-09-14,7.5,OZ,2,2
86246,205,55,5552,108793282,13877,2012-09-14,56,OZ,2,12.58
86246,205,26,2609,104116343,8435,2012-09-14,40,CT,1,1.3
86246,205,9,911,104113040,15294,2012-09-14,2.75,OZ,1,1.99
86246,205,64,6401,103410030,11704,2012-09-14,144,OZ,1,9.79
86246,205,50,5001,1082884282,21731,2012-09-14,40,OZ,1,8.49
86246,205,59,5906,104060040,26155,2012-09-14,15,OZ,1,3.79
86246,205,10,1012,102700020,23332,2012-09-14,13,OZ,4,5.96
86246,205,64,6401,101820010,2510,2012-09-14,216,OZ,1,12.79
86246,205,49,4901,101312010,26885,2012-09-14,30,OZ,1,3.6
86246,205,33,3303,104178040,19154,2012-09-14,3.5,OZ,1,1
86246,205,9,907,107518575,11221,2012-09-14,15,OZ,2,5.98
86246,205,9,901,103010030,3454,2012-09-14,14.5,OZ,1,3.89
86246,205,59,5902,101116616,15266,2012-09-15,8,OZ,1,2.09
86246,205,2,214,1064420969,10654,2012-09-15,28,OZ,1,2.79
86246,205,73,7307,104116343,5845,2012-09-15,24,CT,1,1.79
86246,205,9,920,107641070,10160,2012-09-15,1.25,OZ,1,0.69
86246,205,58,5812,1063690666,12339,2012-09-15,12,OZ,1,3.99
86246,205,4,427,103400030,8682,2012-09-15,1.5,OZ,1,1.99
86246,205,64,6409,108500080,21188,2012-09-15,0.75,LT,1,11.19
86246,205,0,0,10000,20405,2012-09-15,0,,3,3.87
86246,205,64,6401,108382080,15073,2012-09-15,67.2,OZ,1,8.29
86246,205,36,3618,101200010,23361,2012-09-15,67.6,OZ,1,1.39
86246,205,64,6409,108273484,21125,2012-09-15,0.75,LT,1,7.79
86246,205,36,3628,101200010,12029,2012-09-15,67.6,OZ,1,1.69
86246,205,64,6401,101820010,2510,2012-09-15,144,OZ,1,10.19
86246,205,36,3630,107800070,5208,2012-09-15,67.6,OZ,1,1.69
86246,205,39,3903,104130343,38922,2012-09-15,12,OZ,1,2.29
86246,205,36,3626,104900040,17186,2012-09-15,67.6,OZ,2,3.58
86246,205,36,3601,101200010,13794,2012-09-15,67.6,OZ,4,5.56
86246,205,99,9908,103338333,33170,2012-09-16,128,OZ,1,3.99
86246,205,36,3618,101200010,23361,2012-09-16,20,OZ,1,1
86246,205,44,4402,1061278161,11151,2012-09-16,45,OZ,1,9.49
86246,205,36,3601,101200010,13794,2012-09-16,67.6,OZ,1,1.39
86246,205,97,9753,1022101727,0,2012-09-16,1,CT,2,26.38
86246,205,25,2504,104130343,38922,2012-09-16,12,OZ,4,4.76
86246,205,9,908,107626575,35996,2012-09-16,18,OZ,1,3.29
86246,205,97,9753,1021015020,0,2012-09-16,1,CT,1,7.76
86246,205,9,907,107763373,17614,2012-09-16,13,OZ,1,1.99
86246,205,58,5812,105450050,1322,2012-09-16,16,OZ,1,4.29
86246,205,9,908,101037414,27604,2012-09-16,18,OZ,2,8.98
86246,205,63,6311,103425636,20309,2012-09-16,64,OZ,1,3.59
86246,205,56,5620,102100020,9886,2012-09-16,8,OZ,1,4.59
86246,205,34,3403,101700010,4912,2012-09-17,12,OZ,1,3.39
86246,205,74,7402,104740040,7196,2012-09-17,7,OZ,1,3.19
86246,205,36,3618,101200010,23361,2012-09-17,144,OZ,4,15.96
86246,205,19,1906,105150050,16728,2012-09-17,12.75,OZ,1,3.29
86246,205,36,3618,101200010,23361,2012-09-17,20,OZ,1,1
86246,205,63,6320,1071514171,25530,2012-09-17,12,CT,1,2.79
86246,205,35,3504,103700030,4628,2012-09-17,9,OZ,1,1.49
86246,205,58,5827,107080070,9078,2012-09-17,16,OZ,3,10.77
86246,205,36,3601,101200010,13794,2012-09-17,67.6,OZ,3,4.17
86246,205,71,7113,107940070,17521,2012-09-17,12,OZ,1,1
86246,205,30,3008,102100020,9886,2012-09-17,8,OZ,1,2.09
86246,205,26,2628,103700030,2248,2012-09-17,1,RL,1,2.39
86246,205,30,3009,102100020,9886,2012-09-17,8,OZ,1,2.09
86246,205,59,5902,103450030,10165,2012-09-17,8,OZ,1,2.19
86246,205,33,3303,104178040,19154,2012-09-17,10,OZ,1,4.29
86246,205,18,1850,102120020,16044,2012-09-17,1,CT,1,1.49
86246,205,28,2806,101116616,15266,2012-09-17,16,OZ,1,2.59
86246,205,63,6313,102100020,9886,2012-09-17,8,OZ,1,1.59
86246,205,33,3304,102840020,6777,2012-09-17,10.5,OZ,1,3.49
86246,205,26,2634,103700030,3293,2012-09-17,12,RL,1,9.49
86246,205,31,3110,103760030,8501,2012-09-17,3,OZ,1,2.49
86246,205,63,6315,101116616,15266,2012-09-17,128,OZ,1,3.69
86246,205,30,3001,104800141,8178,2012-09-17,8,OZ,1,2.49
86246,205,26,2619,101258717,7245,2012-09-17,10,CT,1,3.19
86246,205,99,9908,103338333,33170,2012-09-17,128,OZ,1,3.99
86246,205,58,5823,104470040,13310,2012-09-17,16,OZ,1,5.19
86246,205,51,5134,107008575,26885,2012-09-17,7,OZ,1,2.69
86246,205,19,1908,104530040,13915,2012-09-17,16.3,OZ,1,3.69
86246,205,99,9908,103338333,33170,2012-09-17,16,OZ,1,1.59
86246,205,63,6315,101116616,15266,2012-09-17,64,OZ,1,2.79
86246,205,5,519,103000030,14760,2012-09-17,2.64,OZ,1,1.89
86246,205,97,9753,1022027929,0,2012-09-17,1,CT,1,20.19
86246,205,51,5134,104280040,18599,2012-09-17,7.5,OZ,1,1.99
86246,205,9,907,107021070,69929,2012-09-17,11,OZ,1,1.09
86246,205,56,5616,102100020,9886,2012-09-17,8,OZ,1,4.19
86246,205,0,0,10000,0,2012-09-17,0,,2,22.53
86246,205,55,5558,104113040,28204,2012-09-17,30,OZ,1,2.49
86246,205,9,907,101410010,13791,2012-09-17,24,OZ,1,4.29
86246,205,45,4517,107254575,61490,2012-09-17,32,OZ,1,8.99
86246,205,8,801,101300010,8164,2012-09-17,20,OZ,1,2.19
86246,205,44,4404,101800010,14029,2012-09-17,25,OZ,1,3.79
86246,205,9,922,102430020,10577,2012-09-17,31.78,OZ,1,3.5
86246,205,41,4110,103940030,71386,2012-09-17,21,OZ,1,2.49
86246,205,5,501,104130343,38922,2012-09-17,14,OZ,1,2.59
86246,205,55,5559,108793282,13877,2012-09-17,21,OZ,1,3.29
86246,205,9,918,1064924161,36241,2012-09-17,4.58,OZ,1,1
86246,205,8,805,105440050,23210,2012-09-17,10,OZ,1,4.49
86246,205,64,6401,103410030,11704,2012-09-19,288,OZ,1,17.69
86246,205,99,9909,107127979,6732,2012-09-19,9.8,OZ,1,3.99
86246,205,26,2619,101258717,7245,2012-09-19,50,CT,1,8.59
86246,205,56,5607,102100020,13967,2012-09-19,12,OZ,1,4.29
86246,205,63,6320,102685525,7667,2012-09-19,12,CT,1,1.63
86246,205,99,9908,1060580666,7655,2012-09-19,48,OZ,1,2.39
86246,205,56,5617,102100020,9886,2012-09-19,48,OZ,1,14.79
86246,205,5,501,101600010,7400,2012-09-19,12,OZ,1,3.59
86246,205,72,7203,1031254737,10554,2012-09-19,16.9,OZ,1,5.89
86246,205,41,4108,103940030,71386,2012-09-19,16,OZ,1,1.29
86246,205,25,2509,101116616,15266,2012-09-19,32,OZ,1,2.59
86246,205,0,0,10000,20405,2012-09-19,0,,2,2.58
86246,205,63,6315,101116616,15266,2012-09-19,128,OZ,2,7.38
86246,205,41,4110,103940030,71386,2012-09-19,8.3,OZ,3,3.87
86246,205,58,5823,104470040,13310,2012-09-19,8,OZ,1,3.69
86246,205,36,3618,101200010,23361,2012-09-19,144,OZ,1,3.99
86246,205,33,3302,106414464,9191,2012-09-19,4.5,OZ,1,1.69
86246,205,41,4106,101116616,15266,2012-09-19,6.5,OZ,4,5.36
86246,205,30,3001,104800141,8178,2012-09-19,30,OZ,1,5.99
86246,205,41,4105,102400020,3988,2012-09-20,14.5,OZ,1,1.49
86246,205,29,2930,103760030,8501,2012-09-20,7.5,OZ,1,1.29
86246,205,41,4105,102700020,8612,2012-09-20,14.5,OZ,1,1.69
86246,205,29,2905,103545737,11061,2012-09-20,9,OZ,1,3.39
86246,205,34,3404,104815545,13864,2012-09-20,20,OZ,1,1
86246,205,99,9909,107127979,6732,2012-09-20,6,OZ,1,4.19
86246,205,36,3611,101200010,803,2012-09-20,20,OZ,1,1
86246,205,16,1604,101254616,17473,2012-09-20,14,CT,1,1.35
86246,205,36,3628,104113040,17690,2012-09-20,72,OZ,2,0.7
86246,205,99,9909,107127979,6732,2012-09-20,10,OZ,1,3.69
86246,205,63,6320,102685525,7667,2012-09-20,12,CT,1,0.99
86246,205,8,817,102400020,4704,2012-09-20,26.5,OZ,2,3.18
86246,205,23,2301,102920020,12168,2012-09-20,16,OZ,10,17.9
86246,205,9,914,104980040,33170,2012-09-20,12,OZ,1,2.29
86246,205,67,6703,104815545,13864,2012-09-20,12,OZ,1,1
86246,205,4,427,10980090,18366,2012-09-20,1,OZ,1,1.29
86246,205,63,6312,105020050,52045,2012-09-20,54,OZ,1,3.59
86246,205,9,907,107225070,12465,2012-09-20,16,OZ,1,3.19
86246,205,21,2117,1065762262,26129,2012-09-20,54,OZ,3,13.77
86246,205,9,902,102840020,17248,2012-09-20,8,OZ,2,7.78
86246,205,58,5814,104470040,10837,2012-09-20,10.6,OZ,1,2.99
86246,205,25,2504,104113040,28204,2012-09-20,12,OZ,1,0.79
86246,205,57,5707,107047070,20230,2012-09-20,12,OZ,1,2.29
86246,205,56,5620,102100020,9886,2012-09-20,8,OZ,1,4.59
86246,205,57,5710,1089470080,21065,2012-09-20,5.3,OZ,4,5.56
86246,205,9,902,103010030,20332,2012-09-22,16,OZ,1,3.39
86246,205,64,6401,101820010,31244,2012-09-22,72,OZ,1,8.19
86246,205,37,3709,107066272,12673,2012-09-22,2.25,OZ,2,1.39
86246,205,63,6315,101116616,15266,2012-09-22,128,OZ,1,3.69
86246,205,63,6323,101116616,15266,2012-09-22,128,OZ,1,4.99
86246,205,97,9753,1022033929,0,2012-09-23,1,CT,1,13.33
86246,205,18,1823,104173747,3020,2012-09-23,14,OZ,1,1.89
86246,205,55,5555,107684070,32094,2012-09-23,16,OZ,1,5.19
86246,205,64,6410,101820010,1230,2012-09-23,72,OZ,1,7.29
86246,205,5,516,103000030,14760,2012-09-23,6.1,OZ,1,3.39
86246,205,58,5827,107080070,9078,2012-09-23,16,OZ,2,7.18
86246,205,41,4107,104130343,38922,2012-09-23,15,OZ,4,3.96
86246,205,63,6320,102685525,7667,2012-09-23,12,CT,8,7.92
86246,205,9,922,102430020,10577,2012-09-23,28,OZ,1,3.5
86246,205,26,2633,104116343,8435,2012-09-23,1,RL,2,2
86246,205,56,5615,107592575,4368,2012-09-23,8,OZ,1,3.39
86246,205,64,6408,101323212,40291,2012-09-23,0.75,LT,1,10.29
86246,205,4,416,102800020,2631,2012-09-23,2.1,OZ,1,0.89
86246,205,60,6010,104130343,38922,2012-09-23,7.5,OZ,1,2.49
86246,205,9,922,102430020,10577,2012-09-23,25.2,OZ,1,3.5
86246,205,19,1908,105150050,9189,2012-09-23,17.3,OZ,2,7.98
86246,205,5,501,101600010,7104,2012-09-23,9.14,OZ,1,4.49
86246,205,63,6315,101116616,15266,2012-09-23,128,OZ,1,3.69
86246,205,9,901,1087627484,24123,2012-09-23,5.7,OZ,1,1
86246,205,21,2106,105100050,27873,2012-09-23,64,OZ,1,2.79
86246,205,2,201,101600010,1756,2012-09-23,2.46,OZ,1,2.79
86246,205,63,6315,101116616,15266,2012-09-23,64,OZ,1,2.79
86246,205,9,914,104980040,33170,2012-09-23,12,OZ,1,2.29
86246,205,18,1823,103320030,875,2012-09-23,30,OZ,1,2.19
86246,205,11,1102,1072277676,17117,2012-09-23,200,CT,1,4.59
86246,205,57,5704,103663232,4568,2012-09-23,16,OZ,3,8.97
86246,205,9,908,104069747,25321,2012-09-23,2.5,OZ,10,10
86246,205,26,2619,104116343,8435,2012-09-23,15,CT,1,1.59
86246,205,9,907,107763373,17614,2012-09-23,20,OZ,1,2.79
86246,205,62,6201,107111777,15194,2012-09-23,48,OZ,1,6.29
86246,205,33,3303,104178040,19154,2012-09-23,3.5,OZ,3,3
86246,205,26,2628,104113040,28204,2012-09-23,1,RL,1,0.69
86246,205,38,3801,104920040,5098,2012-09-23,4,LB,1,3.19
86246,205,59,5907,102700020,2012,2012-09-23,45,OZ,1,4.39
86246,205,36,3632,107800070,4354,2012-09-23,67.6,OZ,1,1.39
86246,205,22,2201,104116343,8435,2012-09-23,96,OZ,1,2.39
86246,205,36,3618,101200010,23361,2012-09-23,67.6,OZ,1,1.39
86246,205,63,6305,102500020,16489,2012-09-23,59,OZ,1,4.89
86246,205,35,3504,103500030,13470,2012-09-23,10,OZ,1,1.69
86246,205,40,4004,104100040,10522,2012-09-23,1.25,OZ,1,1.49
86246,205,64,6401,108992484,20251,2012-09-24,288,OZ,1,17.29
86246,205,36,3611,108265787,4687,2012-09-24,405.6,OZ,1,6.29
86246,205,63,6315,1074236575,8499,2012-09-24,64,OZ,1,4.59
86246,205,97,9753,1022101727,0,2012-09-24,1,CT,1,11.98
86246,205,81,8101,102820020,11186,2012-09-24,1,CT,2,9.54
86246,205,9,920,107641070,10160,2012-09-25,10,OZ,2,6.38
86246,205,21,2117,104300040,26420,2012-09-25,60,OZ,2,6.18
86246,205,97,9781,10000,8255,2012-09-27,1,CT,1,0.35
86246,205,36,3633,109879494,17367,2012-09-27,12,OZ,1,0.99
86246,205,51,5119,104162545,26573,2012-09-28,20,OZ,1,4.99
86246,205,27,2713,102310020,3223,2012-09-28,3.5,OZ,2,1.98
86246,205,9,908,104508444,33170,2012-09-28,14,OZ,1,3.99
86246,205,31,3108,102460020,11990,2012-09-28,26,OZ,1,1.09
86246,205,64,6401,108066080,4098,2012-09-28,144,OZ,1,13.49
86246,205,27,2713,101780010,30972,2012-09-28,10,OZ,2,4.58
86246,205,63,6315,101116616,15266,2012-09-28,128,OZ,1,3.55
86246,205,31,3101,105210050,11382,2012-09-28,3.4,OZ,1,2.49
86246,205,64,6401,107199070,4043,2012-09-28,216,OZ,1,13.49
86246,205,24,2415,103760030,11238,2012-09-28,15,OZ,1,1.99
86246,205,57,5710,1089470080,21065,2012-09-28,16,OZ,1,3.49
86246,205,31,3101,105250050,15919,2012-09-29,3,OZ,1,2.99
86246,205,64,6401,103410030,11704,2012-09-29,144,OZ,1,9.49
86246,205,33,3303,1061415666,19049,2012-09-29,4.5,OZ,1,1
86246,205,19,1908,104113040,28204,2012-09-29,18,OZ,1,2.79
86246,205,30,3008,107110070,8280,2012-09-29,24,OZ,1,4.89
86246,205,63,6325,101509414,61625,2012-09-29,6,OZ,1,2.99
86246,205,33,3321,102612929,20784,2012-09-29,16,OZ,1,1
86246,205,59,5902,101116616,15266,2012-09-29,8,OZ,1,2.49
86246,205,36,3612,108265787,4687,2012-09-29,128,OZ,1,1.39
86246,205,97,9701,104116343,8435,2012-09-29,1,CT,2,6.78
86246,205,33,3350,107041171,22182,2012-09-29,3.25,OZ,1,5.59
86246,205,63,6315,101116616,15266,2012-09-29,64,OZ,2,5.5
86246,205,36,3633,109879494,17367,2012-09-29,48,OZ,1,3.59
86246,205,73,7344,1030076636,18877,2012-09-29,24,CT,1,1.99
86246,205,36,3611,108265787,4687,2012-09-29,96,OZ,1,3.19
86246,205,56,5620,104130343,38922,2012-09-29,8,OZ,1,2.59
86246,205,36,3601,101200010,13794,2012-09-29,67.6,OZ,1,1.39
86246,205,64,6401,101820010,2510,2012-09-29,144,OZ,1,10.19
86246,205,33,3318,104141949,3909,2012-09-29,7,OZ,1,2.29
86246,205,64,6401,101820010,2510,2012-09-29,72,OZ,1,6.79
86246,205,33,3316,101600010,3397,2012-09-29,7,OZ,1,3.09
86246,205,99,9909,107127979,6732,2012-09-29,10,OZ,1,3.69
86246,205,36,3601,104900040,3809,2012-09-29,67.6,OZ,1,1.79
86246,205,51,5123,1082884282,21731,2012-09-29,32,OZ,1,6.59
86246,205,99,9909,107127979,6732,2012-09-29,7,OZ,1,4.19
86246,205,4,416,103400030,20231,2012-09-29,1.4,OZ,1,0.99
86246,205,54,5403,107790070,9200,2012-09-29,7.5,OZ,1,3.89
86246,205,9,902,104130343,38922,2012-09-29,14.4,OZ,1,2.99
86246,205,51,5115,107218070,15035,2012-09-29,23.45,OZ,1,6.49
86246,205,3,310,107045070,4913,2012-09-29,2.25,OZ,1,2.49
86246,205,54,5403,101960010,1058,2012-09-29,6.8,OZ,1,1.89
86246,205,9,907,107225070,12465,2012-09-29,16,OZ,1,3.19
86246,205,0,0,10000,0,2012-09-29,0,,1,11.65
86246,205,4,405,104130343,38922,2012-09-29,10,OZ,1,1.29
86246,205,4,418,103400030,8247,2012-09-29,4.4,OZ,1,1.99
86246,205,26,2615,103600030,9878,2012-09-30,18,CT,1,5.29
86246,205,99,9908,103338333,33170,2012-09-30,16,OZ,1,2.19
86246,205,64,6401,101820010,2510,2012-09-30,72,OZ,1,6.79
86246,205,49,4901,104130343,38922,2012-09-30,32,OZ,1,2.79
86246,205,58,5835,107249474,54883,2012-09-30,16,OZ,1,2.19
86246,205,16,1604,101254616,17473,2012-09-30,14,CT,1,1.35
86246,205,30,3006,104300040,7467,2012-09-30,8,OZ,1,1.69
86246,205,8,810,104130343,38922,2012-09-30,2.5,OZ,2,2.18
86246,205,41,4107,101116616,15266,2012-10-01,14.5,OZ,12,17.88
